Site Name,MRBTSID,MRBTSNAME,local Ip Address,OSS Name,oss IP address
A3E0211A,165024,LA3E0211A2,11.66.247.53,TGOSS,10.247.171.11
A3E0222A,160819,LA3E0222A,11.34.221.244,TGOSS,10.247.171.11
A3E0224D,266957,LA3E0224D2,11.247.122.53,TGOSS,10.247.171.11
A3E0231B,163343,LA3E0231B2,11.34.214.181,TGOSS,10.247.171.11
A3E0232B,78887,LA3E0232B2,11.34.170.53,TGOSS,10.247.171.11
A3E0236A,163668,LA3E0236A2,11.247.79.85,TGOSS,10.247.171.11
A3E0238A,161974,LA3E0238A2,11.34.56.85,TGOSS,10.247.171.11
A3E0240C,77933,LA3E0240C2,11.247.45.149,TGOSS,10.247.171.11
A3E0243B,10920,LA3E0243B2,11.34.60.245,TGOSS,10.247.171.11
A3E0244C,78888,LA3E0244C2,11.247.74.181,TGOSS,10.247.171.11
A3E0244C,162964,LA3E0244C3,11.247.74.182,TGOSS,10.247.171.11
A3E0246A,155360,LA3E0246A2,11.34.88.213,TGOSS,10.247.171.11
A3E0251A,77745,LA3E0251A2,11.34.102.245,TGOSS,10.247.171.11
A3E0252B,64180,LA3E0252B,11.34.20.244,TGOSS,10.247.171.11
A3E0254B,159137,LA3E0254B,11.66.246.244,TGOSS,10.247.171.11
A3E0259A,153902,LA3E0259A,11.66.68.180,TGOSS,10.247.171.11
A3E0267A,167537,LA3E0267A,11.66.34.84,TGOSS,10.247.171.11
A3E0269A,172354,LA3E0269A,11.34.28.84,TGOSS,10.247.171.11
A3E0302A,868573,LA3E0302A,11.66.67.244,TGOSS,10.247.171.11
A3E0307A,873124,LA3E0307A2,11.34.51.213,TGOSS,10.247.171.11
A3E0320A,153120,LA3E0320A2,11.34.13.21,TGOSS,10.247.171.11
A3E0321C,60604,LA3E0321C,11.34.221.20,TGOSS,10.247.171.11
A3E0321C,153637,LA3E0321C2,11.34.221.21,TGOSS,10.247.171.11
A3E0322A,64182,LA3E0322A,11.34.148.212,TGOSS,10.247.171.11
A3E0322A,150118,LA3E0322A2,11.34.148.213,TGOSS,10.247.171.11
A3E0339A,153808,LA3E0339A,11.66.27.84,TGOSS,10.247.171.11
A3E0347B,12313,LA3E0347B,11.66.110.84,TGOSS,10.247.171.11
A3E0348A,174076,LA3E0348A,11.66.23.244,TGOSS,10.247.171.11
A3E0356A,158902,LA3E0356A,11.34.27.116,TGOSS,10.247.171.11
A3E0357A,162481,LA3E0357A,11.247.34.20,TGOSS,10.247.171.11
A3E0367A,13538,LA3E0367A,11.247.98.84,TGOSS,10.247.171.11
A3E0367A,421451,LA3E0367A2,11.247.98.85,TGOSS,10.247.171.11
A3E0368B,421279,LA3E0368B2,11.247.120.85,TGOSS,10.247.171.11
A3E0369J,870003,LA3E0369J,11.66.50.84,TGOSS,10.247.171.11
A3E0377A,870653,LA3E0377A,11.247.214.52,TGOSS,10.247.171.11
A3E0379A,171278,LA3E0379A,11.34.39.84,TGOSS,10.247.171.11
A3E0430A,169996,LA3E0430A2,11.247.134.181,TGOSS,10.247.171.11
A3E0448A,101379,LA3E0448A,11.66.67.82,TGOSS,10.247.171.11
A3E0454A,421592,LA3E0454A,11.66.10.180,TGOSS,10.247.171.11
A3F0001A,77920,LA3F0001A2,11.34.208.245,TGOSS,10.247.171.11
A3F0002A,156541,LA3F0002A2,11.34.116.245,TGOSS,10.247.171.11
A3F0003A,60253,LA3F0003A,11.247.217.84,TGOSS,10.247.171.11
A3F0003A,11036,LA3F0003A2,11.247.217.85,TGOSS,10.247.171.11
A3F0004A,77499,LA3F0004A2,11.34.127.21,TGOSS,10.247.171.11
A3F0005A,64183,LA3F0005A,11.247.44.20,TGOSS,10.247.171.11
A3F0005A,77453,LA3F0005A2,11.247.44.21,TGOSS,10.247.171.11
A3F0005A,78779,LA3F0005A3,11.247.44.22,TGOSS,10.247.171.11
A3F0006A,60509,LA3F0006A,11.247.220.84,TGOSS,10.247.171.11
A3F0006A,77931,LA3F0006A2,11.247.220.85,TGOSS,10.247.171.11
A3F0007A,60549,LA3F0007A,11.247.18.52,TGOSS,10.247.171.11
A3F0008A,78865,LA3F0008A2,11.34.245.85,TGOSS,10.247.171.11
A3F0009A,78866,LA3F0009A2,11.34.54.149,TGOSS,10.247.171.11
A3F0010A,78867,LA3F0010A2,11.247.31.53,TGOSS,10.247.171.11
A3F0013A,154671,LA3F0013A2,11.247.249.213,TGOSS,10.247.171.11
A3F0015A,150404,LA3F0015A2,11.247.222.245,TGOSS,10.247.171.11
A3F0016A,10887,LA3F0016A2,11.247.248.85,TGOSS,10.247.171.11
A3F0016A,10888,LA3F0016A3,11.247.248.86,TGOSS,10.247.171.11
A3F0018A,60550,LA3F0018A,11.66.33.244,TGOSS,10.247.171.11
A3F0020A,10219,LA3F0020A2,11.247.196.181,TGOSS,10.247.171.11
A3F0021A,78868,LA3F0021A2,11.34.215.245,TGOSS,10.247.171.11
A3F0022A,60190,LA3F0022A,11.34.242.20,TGOSS,10.247.171.11
A3F0022A,78869,LA3F0022A2,11.34.242.21,TGOSS,10.247.171.11
A3F0025A,162955,LA3F0025A2,11.34.96.21,TGOSS,10.247.171.11
A3F0026A,159247,LA3F0026A2,11.66.140.149,TGOSS,10.247.171.11
A3F0030A,71356,LA3F0030A,11.66.119.20,TGOSS,10.247.171.11
A3F0038A,70890,LA3F0038A2,11.247.156.85,TGOSS,10.247.171.11
A3F0045A,78015,LA3F0045A2,11.66.33.117,TGOSS,10.247.171.11
A3F0046F,156438,LA3F0046F2,11.34.246.85,TGOSS,10.247.171.11
A3F0048A,150405,LA3F0048A2,11.34.140.245,TGOSS,10.247.171.11
A3F0049A,78134,LA3F0049A2,11.34.242.181,TGOSS,10.247.171.11
A3F0049A,153124,LA3F0049A3,11.34.242.182,TGOSS,10.247.171.11
A3F0052A,70161,LA3F0052A,11.66.240.116,TGOSS,10.247.171.11
A3F0058A,162895,LA3F0058A2,11.247.17.114,TGOSS,10.247.171.11
A3F0064A,72430,LA3F0064A,11.196.2.210,TGOSS,10.247.171.11
A3F0065A,71412,LA3F0065A,11.247.36.179,TGOSS,10.247.171.11
A3F0076A,10307,LA3F0076A2,11.247.201.149,TGOSS,10.247.171.11
A3F0077D,60249,LA3F0077D,11.34.216.180,TGOSS,10.247.171.11
A3F0077D,151729,LA3F0077D2,11.34.216.181,TGOSS,10.247.171.11
A3F0079A,64218,LA3F0079A,11.34.85.212,TGOSS,10.247.171.11
A3F0081C,266963,LA3F0081C2,11.196.3.21,TGOSS,10.247.171.11
A3F0086A,162917,LA3F0086A2,11.34.213.149,TGOSS,10.247.171.11
A3F0094B,157970,LA3F0094B2,11.34.239.53,TGOSS,10.247.171.11
A3F0100A,77238,LA3F0100A2,11.34.44.149,TGOSS,10.247.171.11
A3F0100A,150172,LA3F0100A3,11.34.44.150,TGOSS,10.247.171.11
A3F0102A,78766,LA3F0102A2,11.34.247.213,TGOSS,10.247.171.11
A3F0103A,162805,LA3F0103A2,11.34.46.85,TGOSS,10.247.171.11
A3F0111B,151083,LA3F0111B2,11.66.206.117,TGOSS,10.247.171.11
A3F0116A,64223,LA3F0116A,11.34.223.244,TGOSS,10.247.171.11
A3F0120B,77672,LA3F0120B2,11.34.48.181,TGOSS,10.247.171.11
A3F0121A,10889,LA3F0121A2,11.34.45.213,TGOSS,10.247.171.11
A3F0124A,77405,LA3F0124A2,11.34.240.149,TGOSS,10.247.171.11
A3F0125B,10891,LA3F0125B2,11.34.224.21,TGOSS,10.247.171.11
A3F0125B,163109,LA3F0125B3,11.34.224.22,TGOSS,10.247.171.11
A3F0132C,70164,LA3F0132C,11.66.111.84,TGOSS,10.247.171.11
A3F0139C,150121,LA3F0139C2,11.247.170.213,TGOSS,10.247.171.11
A3F0144A,74098,LA3F0144A2,11.247.38.21,TGOSS,10.247.171.11
A3F0149C,78890,LA3F0149C2,11.34.100.149,TGOSS,10.247.171.11
A3F0153A,64240,LA3F0153A,11.34.145.180,TGOSS,10.247.171.11
A3F0154C,64241,LA3F0154C,11.34.212.148,TGOSS,10.247.171.11
A3F0160A,152173,LA3F0160A2,11.34.131.53,TGOSS,10.247.171.11
A3F0160A,161221,LA3F0160A3,11.34.131.54,TGOSS,10.247.171.11
A3F0161A,150122,LA3F0161A2,11.247.113.213,TGOSS,10.247.171.11
A3F0163A,156563,LA3F0163A2,11.34.224.53,TGOSS,10.247.171.11
A3F0164A,78891,LA3F0164A2,11.247.172.117,TGOSS,10.247.171.11
A3F0165D,78892,LA3F0165D2,11.247.222.53,TGOSS,10.247.171.11
A3F0166C,60337,LA3F0166C,11.34.67.116,TGOSS,10.247.171.11
A3F0167B,64248,LA3F0167B,11.247.115.84,TGOSS,10.247.171.11
A3F0167B,77454,LA3F0167B2,11.247.115.85,TGOSS,10.247.171.11
A3F0168A,77926,LA3F0168A2,11.34.112.213,TGOSS,10.247.171.11
A3F0168A,10893,LA3F0168A3,11.34.112.214,TGOSS,10.247.171.11
A3F0169A,10221,LA3F0169A2,11.247.240.85,TGOSS,10.247.171.11
A3F0170A,77940,LA3F0170A2,11.34.67.53,TGOSS,10.247.171.11
A3F0171A,78135,LA3F0171A2,11.247.244.117,TGOSS,10.247.171.11
A3F0171A,151305,LA3F0171A3,11.247.244.118,TGOSS,10.247.171.11
A3F0177A,151379,LA3F0177A2,11.247.29.149,TGOSS,10.247.171.11
A3F0179D,60198,LA3F0179D,11.247.88.244,TGOSS,10.247.171.11
A3F0179D,10894,LA3F0179D2,11.247.88.245,TGOSS,10.247.171.11
A3F0183A,64255,LA3F0183A,11.34.11.116,TGOSS,10.247.171.11
A3F0183A,78018,LA3F0183A2,11.34.11.117,TGOSS,10.247.171.11
A3F0186A,78137,LA3F0186A2,11.34.0.53,TGOSS,10.247.171.11
A3F0188A,60245,LA3F0188A,11.247.198.148,TGOSS,10.247.171.11
A3F0190A,60553,LA3F0190A,11.34.197.84,TGOSS,10.247.171.11
A3F0190A,79242,LA3F0190A2,11.34.197.85,TGOSS,10.247.171.11
A3F0191A,162916,LA3F0191A2,11.247.83.53,TGOSS,10.247.171.11
A3F0191A,10876,LA3F0191A3,11.247.83.54,TGOSS,10.247.171.11
A3F0196B,160916,LA3F0196B2,11.34.87.245,TGOSS,10.247.171.11
A3F0196B,164291,LA3F0196B3,11.34.87.246,TGOSS,10.247.171.11
A3F0200C,77457,LA3F0200C2,11.247.29.85,TGOSS,10.247.171.11
A3F0201C,10445,LA3F0201C2,11.34.96.85,TGOSS,10.247.171.11
A3F0206B,77455,LA3F0206B2,11.247.32.21,TGOSS,10.247.171.11
A3F0208B,161864,LA3F0208B2,11.34.55.21,TGOSS,10.247.171.11
A3F0211A,64268,LA3F0211A,11.34.240.84,TGOSS,10.247.171.11
A3F0212B,77713,LA3F0212B2,11.247.18.213,TGOSS,10.247.171.11
A3F0215B,77946,LA3F0215B2,11.34.57.149,TGOSS,10.247.171.11
A3F0223A,78908,LA3F0223A2,11.247.138.85,TGOSS,10.247.171.11
A3F0225C,60431,LA3F0225C,11.34.46.212,TGOSS,10.247.171.11
A3F0226A,77046,LA3F0226A2,11.247.244.53,TGOSS,10.247.171.11
A3F0227A,71377,LA3F0227A,11.66.120.212,TGOSS,10.247.171.11
A3F0228C,150124,LA3F0228C2,11.34.78.181,TGOSS,10.247.171.11
A3F0235A,150777,LA3F0235A2,11.247.248.213,TGOSS,10.247.171.11
A3F0237C,150125,LA3F0237C2,11.34.203.21,TGOSS,10.247.171.11
A3F0238A,60252,LA3F0238A,11.247.191.84,TGOSS,10.247.171.11
A3F0238A,78909,LA3F0238A2,11.247.191.85,TGOSS,10.247.171.11
A3F0242A,60433,LA3F0242A,11.34.78.52,TGOSS,10.247.171.11
A3F0242A,150727,LA3F0242A2,11.34.78.53,TGOSS,10.247.171.11
A3F0243B,64279,LA3F0243B,11.247.65.84,TGOSS,10.247.171.11
A3F0243B,10923,LA3F0243B2,11.247.65.85,TGOSS,10.247.171.11
A3F0246B,76033,LA3F0246B,11.66.249.212,TGOSS,10.247.171.11
A3F0247A,60200,LA3F0247A,11.247.123.116,TGOSS,10.247.171.11
A3F0247A,78389,LA3F0247A2,11.247.123.117,TGOSS,10.247.171.11
A3F0249A,77714,LA3F0249A2,11.247.239.149,TGOSS,10.247.171.11
A3F0250A,700572,LA3F0250A,11.34.185.84,TGOSS,10.247.171.11
A3F0270C,75146,LA3F0270C2,11.34.39.178,TGOSS,10.247.171.11
A3F0279B,60138,LA3F0279B,11.66.203.244,TGOSS,10.247.171.11
A3F0282A,700574,LA3F0282A,11.34.16.116,TGOSS,10.247.171.11
A3F0300A,60342,LA3F0300A,11.34.52.180,TGOSS,10.247.171.11
A3F0301A,78895,LA3F0301A2,11.34.198.149,TGOSS,10.247.171.11
A3F0302A,700575,LA3F0302A,11.66.29.84,TGOSS,10.247.171.11
A3F0309C,165027,LA3F0309C2,11.34.77.149,TGOSS,10.247.171.11
A3F0310A,60519,LA3F0310A,11.34.34.148,TGOSS,10.247.171.11
A3F0320B,153811,LA3F0320B2,11.34.59.85,TGOSS,10.247.171.11
A3F0321A,60247,LA3F0321A,11.34.125.84,TGOSS,10.247.171.11
A3F0323A,166947,LA3F0323A2,11.34.14.245,TGOSS,10.247.171.11
A3F0324A,164295,LA3F0324A2,11.247.164.245,TGOSS,10.247.171.11
A3F0326A,700576,LA3F0326A,11.247.224.180,TGOSS,10.247.171.11
A3F0326A,159233,LA3F0326A2,11.247.224.181,TGOSS,10.247.171.11
A3F0333A,14524,LA3F0333A,11.247.37.20,TGOSS,10.247.171.11
A3F0334B,60738,LA3F0334B,11.66.239.180,TGOSS,10.247.171.11
A3F0335B,77117,LA3F0335B,11.34.169.116,TGOSS,10.247.171.11
A3F0335B,161838,LA3F0335B2,11.34.169.117,TGOSS,10.247.171.11
A3F0339A,78756,LA3F0339A2,11.66.33.181,TGOSS,10.247.171.11
A3F0346A,60175,LA3F0346A,11.34.126.84,TGOSS,10.247.171.11
A3F0347D,170889,LA3F0347D,11.34.202.244,TGOSS,10.247.171.11
A3F0349A,10924,LA3F0349A2,11.34.141.245,TGOSS,10.247.171.11
A3F0352A,64284,LA3F0352A,11.34.223.212,TGOSS,10.247.171.11
A3F0352A,10379,LA3F0352A2,11.34.223.213,TGOSS,10.247.171.11
A3F0376A,13365,LA3F0376A,11.66.27.116,TGOSS,10.247.171.11
A3F0409F,14904,LA3F0409F,11.247.108.180,TGOSS,10.247.171.11
A3F0412A,165029,LA3F0412A2,11.247.6.117,TGOSS,10.247.171.11
A3F0414E,273847,LA3F0414E,11.66.11.148,TGOSS,10.247.171.11
A3F0417D,421280,LA3F0417D2,11.66.24.21,TGOSS,10.247.171.11
A3F0418A,60556,LA3F0418A,11.66.12.114,TGOSS,10.247.171.11
A3F0424B,868155,LA3F0424B2,11.66.209.21,TGOSS,10.247.171.11
A3F0427C,13859,LA3F0427C,11.247.105.52,TGOSS,10.247.171.11
A3F0431B,266959,LA3F0431B2,11.247.71.149,TGOSS,10.247.171.11
A3F0432B,266953,LA3F0432B2,11.247.85.53,TGOSS,10.247.171.11
A3F0435A,75814,LA3F0435A,11.34.80.52,TGOSS,10.247.171.11
A3F0435A,11295,LA3F0435A2,11.34.80.53,TGOSS,10.247.171.11
A3F0436A,13378,LA3F0436A,11.66.24.116,TGOSS,10.247.171.11
A3F0444B,273848,LA3F0444B,11.66.11.116,TGOSS,10.247.171.11
A3F0447A,164377,LA3F0447A,11.66.93.180,TGOSS,10.247.171.11
A3F0453C,870080,LA3F0453C2,11.66.244.117,TGOSS,10.247.171.11
A3F0473A,172013,LA3F0473A2,11.247.156.213,TGOSS,10.247.171.11
A3F0485A,171848,LA3F0485A,11.34.25.84,TGOSS,10.247.171.11
A3F0487A,274822,LA3F0487A,11.66.19.52,TGOSS,10.247.171.11
A3F0512A,273852,LA3F0512A,11.247.248.52,TGOSS,10.247.171.11
A3F0513A,273853,LA3F0513A,11.247.247.116,TGOSS,10.247.171.11
A3F0515A,273565,LA3F0515A,11.247.136.20,TGOSS,10.247.171.11
A3F0516A,273854,LA3F0516A,11.247.243.180,TGOSS,10.247.171.11
A3F0518A,60557,LA3F0518A,11.66.96.18,TGOSS,10.247.171.11
A3F0530A,274825,LA3F0530A,11.66.19.116,TGOSS,10.247.171.11
A3F0531A,273858,LA3F0531A,11.66.12.20,TGOSS,10.247.171.11
A3F0554A,273566,LA3F0554A,11.247.4.84,TGOSS,10.247.171.11
A3F0556A,273859,LA3F0556A,11.247.9.116,TGOSS,10.247.171.11
A3F0561A,274254,LA3F0561A,11.247.4.116,TGOSS,10.247.171.11
A3F0562A,273860,LA3F0562A,11.34.65.52,TGOSS,10.247.171.11
A3F0563A,273569,LA3F0563A,11.247.243.212,TGOSS,10.247.171.11
A3F0564A,273861,LA3F0564A,11.34.25.212,TGOSS,10.247.171.11
A3F0566A,273862,LA3F0566A,11.247.217.212,TGOSS,10.247.171.11
A3F0568C,293962,LA3F0568C,11.34.23.82,TGOSS,10.247.171.11
A3F0569A,273866,LA3F0569A,11.66.12.180,TGOSS,10.247.171.11
A3F0573A,274828,LA3F0573A,11.66.19.148,TGOSS,10.247.171.11
A3F0575A,274830,LA3F0575A,11.66.53.243,TGOSS,10.247.171.11
A3F0578A,273867,LA3F0578A,11.247.243.116,TGOSS,10.247.171.11
A3F0579A,273868,LA3F0579A,11.247.35.147,TGOSS,10.247.171.11
A3F0583A,273872,LA3F0583A,11.66.13.20,TGOSS,10.247.171.11
A3F0594A,635516,LA3F0594A,11.66.63.242,TGOSS,10.247.171.11
A3F0632A,170944,LA3F0632A,11.247.140.212,TGOSS,10.247.171.11
A3F0638A,870013,LA3F0638A,11.66.221.212,TGOSS,10.247.171.11
A3F0653A,169818,LA3F0653A,11.247.208.116,TGOSS,10.247.171.11
A3F0657A,170990,LA3F0657A2,11.247.142.181,TGOSS,10.247.171.11
A3F0659A,700579,LA3F0659A,11.34.186.148,TGOSS,10.247.171.11
A3F0663A,870030,LA3F0663A,11.196.40.148,TGOSS,10.247.171.11
A3F0801A,273574,LA3F0801A,11.66.212.20,TGOSS,10.247.171.11
A3K0002A,77631,LA3K0002A2,11.34.35.178,TGOSS,10.247.171.11
A3K0003A,77632,LA3K0003A2,11.34.214.213,TGOSS,10.247.171.11
A3K0011A,77633,LA3K0011A2,11.34.36.19,TGOSS,10.247.171.11
A3K0023A,64305,LA3K0023A,11.34.172.52,TGOSS,10.247.171.11
A3K0035B,71457,LA3K0035B,11.247.188.244,TGOSS,10.247.171.11
A3K0035B,72400,LA3K0035B2,11.247.188.245,TGOSS,10.247.171.11
A3K0054B,174912,LA3K0054B,11.34.36.179,TGOSS,10.247.171.11
A3K0081A,169540,LA3K0081A2,11.34.214.149,TGOSS,10.247.171.11
A3K0082A,172396,LA3K0082A,11.247.162.84,TGOSS,10.247.171.11
A3K0084A,273873,LA3K0084A,11.34.36.52,TGOSS,10.247.171.11
A3K0085A,273874,LA3K0085A,11.34.48.244,TGOSS,10.247.171.11
A3K0086A,277060,LA3K0086A,11.34.48.116,TGOSS,10.247.171.11
A3K0087A,424048,LA3K0087A,11.66.14.20,TGOSS,10.247.171.11
A3K0088A,273878,LA3K0088A,11.34.66.52,TGOSS,10.247.171.11
A3K0090A,277061,LA3K0090A,11.196.0.244,TGOSS,10.247.171.11
A3K0092A,273582,LA3K0092A,11.34.44.116,TGOSS,10.247.171.11
A3K0097A,273879,LA3K0097A,11.66.57.147,TGOSS,10.247.171.11
A3K0098A,273586,LA3K0098A,11.66.53.179,TGOSS,10.247.171.11
A3K0106A,867650,LA3K0106A,11.34.174.116,TGOSS,10.247.171.11
A3K0107A,867651,LA3K0107A,11.34.174.52,TGOSS,10.247.171.11
A3K0117A,274327,LA3K0117A,11.247.174.244,TGOSS,10.247.171.11
A3K0800A,273829,LA3K0800A,11.247.41.52,TGOSS,10.247.171.11
A3L0114A,72653,LA3L0114A,11.196.4.116,TGOSS,10.247.171.11
A3L0114A,72654,LA3L0114A2,11.196.4.117,TGOSS,10.247.171.11
A3L0354A,151010,LA3L0354A,11.247.0.82,TGOSS,10.247.171.11
A3L0355A,273880,LA3L0355A,11.247.246.84,TGOSS,10.247.171.11
A3L0357A,288656,LA3L0357A,11.34.47.52,TGOSS,10.247.171.11
A3L0358A,273589,LA3L0358A,11.34.27.52,TGOSS,10.247.171.11
A3L0359B,274832,LA3L0359B,11.247.8.178,TGOSS,10.247.171.11
A3L0382A,274833,LA3L0382A,11.247.198.212,TGOSS,10.247.171.11
A3L0383A,635429,LA3L0383A,11.247.2.50,TGOSS,10.247.171.11
A3L0384A,273936,LA3L0384A,11.34.66.180,TGOSS,10.247.171.11
A3L0385A,273937,LA3L0385A,11.34.66.244,TGOSS,10.247.171.11
A3L0875A,273833,LA3L0875A,11.34.154.244,TGOSS,10.247.171.11
A3N0005A,10854,LA3N0005A2,11.34.110.149,TGOSS,10.247.171.11
A3N0006A,77663,LA3N0006A2,11.34.97.21,TGOSS,10.247.171.11
A3N0006A,156968,LA3N0006A3,11.34.97.22,TGOSS,10.247.171.11
A3N0009A,78900,LA3N0009A2,11.34.70.149,TGOSS,10.247.171.11
A3N0013A,159231,LA3N0013A2,11.34.217.213,TGOSS,10.247.171.11
HN1010BA,11455,LHN1010BA,11.247.57.148,TGOSS,10.247.171.11
HN1011BA,11456,LHN1011BA,11.247.57.149,TGOSS,10.247.171.11
HN1012BA,11457,LHN1012BA,11.247.57.150,TGOSS,10.247.171.11
HN1013BA,12805,LHN1013BA,11.247.57.146,TGOSS,10.247.171.11
HN1014BA,11466,LHN1014BA,11.247.57.180,TGOSS,10.247.171.11
HN1015BA,11467,LHN1015BA,11.247.57.181,TGOSS,10.247.171.11
HN1016BA,12806,LHN1016BA,11.247.57.182,TGOSS,10.247.171.11
HN1017BA,11469,LHN1017BA,11.247.57.178,TGOSS,10.247.171.11
HN1018BA,421394,LHN1018BA,11.247.43.212,TGOSS,10.247.171.11
HN1019BA,421653,LHN1019BA,11.247.43.213,TGOSS,10.247.171.11
HN1020BA,11444,LHN1020BA,11.247.19.20,TGOSS,10.247.171.11
HN1021BA,11447,LHN1021BA,11.247.19.21,TGOSS,10.247.171.11
HN1022BA,11896,LHN1022BA,11.247.19.22,TGOSS,10.247.171.11
HN1023BA,11478,LHN1023BA,11.247.19.52,TGOSS,10.247.171.11
HN1024BA,11479,LHN1024BA,11.247.19.53,TGOSS,10.247.171.11
HN1025BA,11480,LHN1025BA,11.247.19.54,TGOSS,10.247.171.11
HN1026BA,11481,LHN1026BA,11.247.19.50,TGOSS,10.247.171.11
HN1027BA,12264,LHN1027BA,11.247.19.148,TGOSS,10.247.171.11
HN1028BA,11895,LHN1028BA,11.247.19.149,TGOSS,10.247.171.11
HN1029BA,609122,LHN1029BA,11.247.19.150,TGOSS,10.247.171.11
HN1030BA,11432,LHN1030BA,11.247.16.244,TGOSS,10.247.171.11
HN1031BA,11434,LHN1031BA,11.247.16.245,TGOSS,10.247.171.11
HN1032BA,11436,LHN1032BA,11.247.16.246,TGOSS,10.247.171.11
HN1033BA,11433,LHN1033BA,11.247.16.52,TGOSS,10.247.171.11
HN1034BA,11893,LHN1034BA,11.247.16.53,TGOSS,10.247.171.11
HN1035BA,12804,LHN1035BA,11.247.16.54,TGOSS,10.247.171.11
HN1036BA,11894,LHN1036BA,11.247.16.50,TGOSS,10.247.171.11
HN1037BA,605045,LHN1037BA,11.247.202.212,TGOSS,10.247.171.11
HN1038BA,605046,LHN1038BA,11.247.202.213,TGOSS,10.247.171.11
HN1039BA,605047,LHN1039BA,11.247.202.214,TGOSS,10.247.171.11
HN1040BA,12800,LHN1040BA,11.247.13.52,TGOSS,10.247.171.11
HN1041BA,11897,LHN1041BA,11.247.13.53,TGOSS,10.247.171.11
HN1042BA,11898,LHN1042BA,11.247.13.54,TGOSS,10.247.171.11
HN1043BA,11487,LHN1043BA,11.247.13.84,TGOSS,10.247.171.11
HN1044BA,11899,LHN1044BA,11.247.13.85,TGOSS,10.247.171.11
HN1045BA,11900,LHN1045BA,11.247.13.86,TGOSS,10.247.171.11
HN1046BA,11490,LHN1046BA,11.247.13.82,TGOSS,10.247.171.11
HN1047BA,11556,LHN1047BA,11.247.13.83,TGOSS,10.247.171.11
HN1048BA,11488,LHN1048BA,11.247.13.116,TGOSS,10.247.171.11
HN1049BA,11489,LHN1049BA,11.247.13.117,TGOSS,10.247.171.11
HN1050BA,11548,LHN1050BA,11.247.116.116,TGOSS,10.247.171.11
HN1051BA,11549,LHN1051BA,11.247.116.117,TGOSS,10.247.171.11
HN1052BA,11550,LHN1052BA,11.247.116.118,TGOSS,10.247.171.11
HN1053BA,11551,LHN1053BA,11.247.117.52,TGOSS,10.247.171.11
HN1054BA,11552,LHN1054BA,11.247.117.53,TGOSS,10.247.171.11
HN1055BA,11553,LHN1055BA,11.247.117.54,TGOSS,10.247.171.11
HN1056BA,11554,LHN1056BA,11.247.117.50,TGOSS,10.247.171.11
HN1057BA,384017,LHN1057BA,11.247.38.148,TGOSS,10.247.171.11
HN1059BA,384022,LHN1059BA,11.247.38.150,TGOSS,10.247.171.11
HN1060BA,11451,LHN1060BA,11.34.69.116,TGOSS,10.247.171.11
HN1061BA,11453,LHN1061BA,11.34.69.117,TGOSS,10.247.171.11
HN1070BA,11378,LHN1070BA,11.247.164.52,TGOSS,10.247.171.11
HN1071BA,11892,LHN1071BA,11.247.164.53,TGOSS,10.247.171.11
HN1072BA,11380,LHN1072BA,11.247.164.54,TGOSS,10.247.171.11
HN1073BA,11379,LHN1073BA,11.247.22.84,TGOSS,10.247.171.11
HN1074BA,11381,LHN1074BA,11.247.22.85,TGOSS,10.247.171.11
HN1075BA,11382,LHN1075BA,11.247.22.86,TGOSS,10.247.171.11
HN1076BA,11383,LHN1076BA,11.247.22.82,TGOSS,10.247.171.11
HN1077BA,609177,LHN1077BA,11.247.47.180,TGOSS,10.247.171.11
HN1078BA,609178,LHN1078BA,11.247.47.181,TGOSS,10.247.171.11
HN1079BA,609179,LHN1079BA,11.247.47.182,TGOSS,10.247.171.11
HN1080BA,174827,LHN1080BA,11.247.197.52,TGOSS,10.247.171.11
HN1081BA,174828,LHN1081BA,11.247.197.53,TGOSS,10.247.171.11
HN1082BA,174829,LHN1082BA,11.247.197.54,TGOSS,10.247.171.11
HN1083BA,174830,LHN1083BA,11.247.198.116,TGOSS,10.247.171.11
HN1084BA,174831,LHN1084BA,11.247.198.117,TGOSS,10.247.171.11
HN1085BA,609736,LHN1085BA,11.247.198.118,TGOSS,10.247.171.11
HN1086BA,609737,LHN1086BA,11.247.198.114,TGOSS,10.247.171.11
HN1109BA,479774,LHN1109BA,11.247.80.18,TGOSS,10.247.171.11
HN1200BA,13094,LHN1200BA,11.34.173.180,TGOSS,10.247.171.11
HN1201BA,13095,LHN1201BA,11.34.173.181,TGOSS,10.247.171.11
HN1202BA,626872,LHN1202BA,11.34.173.178,TGOSS,10.247.171.11
HN1210BA,12233,LHN1210BA,11.66.217.52,TGOSS,10.247.171.11
HN1211BA,12234,LHN1211BA,11.66.217.53,TGOSS,10.247.171.11
HN1212BA,12235,LHN1212BA,11.66.217.54,TGOSS,10.247.171.11
HN1213BA,101251,LHN1213BA,11.66.217.50,TGOSS,10.247.171.11
HN1220BA,12407,LHN1220BA,11.247.25.148,TGOSS,10.247.171.11
HN1221BA,12408,LHN1221BA,11.247.25.149,TGOSS,10.247.171.11
HN1222BA,12409,LHN1222BA,11.247.25.150,TGOSS,10.247.171.11
HN1223BA,12410,LHN1223BA,11.247.25.180,TGOSS,10.247.171.11
HN1224BA,12411,LHN1224BA,11.247.25.181,TGOSS,10.247.171.11
HN1225BA,12412,LHN1225BA,11.247.25.182,TGOSS,10.247.171.11
